样本编号,样本类别,label
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
89,深灰色泥岩,7
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
94,灰色泥质粉砂岩,3
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
99,深灰色泥岩,7
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
100,浅灰色细砂岩,5
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
103,深灰色泥岩,7
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
113,浅灰色细砂岩,5
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
122,灰色细砂岩,4
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
123,灰黑色泥岩,2
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
124,浅灰色细砂岩,5
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
126,深灰色泥岩,7
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
133,浅灰色细砂岩,5
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
137,深灰色粉砂质泥岩,6
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
143,浅灰色细砂岩,5
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
144,灰黑色泥岩,2
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
146,深灰色泥岩,7
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
153,深灰色粉砂质泥岩,6
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
154,深灰色泥岩,7
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
155,深灰色粉砂质泥岩,6
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
162,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
169,浅灰色细砂岩,5
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
